C4_sat_frac,C6_sat_frac,C8_sat_frac,C10_sat_frac,C12_sat_frac,C14_sat_frac,C16_sat_frac,C18_sat_frac,C20_sat_frac,C4_unsat_frac,C6_unsat_frac,C8_unsat_frac,C10_unsat_frac,C12_unsat_frac,C14_unsat_frac,C16_unsat_frac,C18_unsat_frac,C20_unsat_frac
0.00437818703990716,0.0065073004512184235,0.055126883989043154,0.033052179397274915,0.2438635982227201,0.2631343415990971,0.13998920447994137,0.005829858465053771,0.00015502576055028956,0.0,0.0,0.0,0.0,0.07475107809876108,0.10419534740099236,0.05009908590189052,0.0156066867471892,0.0033112224463604546
0.0049483968632856624,0.007346026937629489,0.06155709286228657,0.03694389842885165,0.2580739985984428,0.26019213805709207,0.12673396192096414,0.004778278577548333,0.00011359094317204542,0.0,0.0,0.0,0.0,0.07714574921563791,0.10131052122982882,0.04535855874577407,0.01301015903845055,0.0024876285810358765
0.0041333775868765245,0.006146057647165902,0.05227730670811769,0.030958267236483022,0.23325194952065378,0.2598556483399178,0.14447648915194186,0.006332121064493023,0.00017827339952480187,0.0,0.0,0.0,0.0,0.07646131455246107,0.10964475461730985,0.054569384773832136,0.017736866584291282,0.003978188816931209
0.003897766763665663,0.005814765770356642,0.04985558413195647,0.029125602875749564,0.22683029238435146,0.2602026095932026,0.14910438030135012,0.006751162729957253,0.00019826210457674496,0.0,0.0,0.0,0.0,0.07703598780214276,0.1115619436685665,0.056511552002692554,0.018765023810474932,0.004345066060956748
0.004064916259550786,0.00604216833502177,0.05143913590461074,0.03153688546666828,0.23958663682643283,0.270893214664506,0.1540391839263512,0.006895470834954489,0.0001986035679305674,0.0,0.0,0.0,0.0,0.06700290830886219,0.0978354707899153,0.04989701724948117,0.01669019531778732,0.003878192547927547
0.005143042124146517,0.0076289810057616776,0.06347472265622832,0.03826503796541552,0.259251066093175,0.256695932417685,0.12503783971570887,0.004720687051692902,0.00011180578078188422,0.0,0.0,0.0,0.0,0.07667495737911595,0.10171296908364098,0.04566870165344041,0.013116646566563394,0.002497610506643517
0.004459525021485222,0.0066257598594286265,0.05605723825970868,0.03319483615252973,0.24325197765004503,0.2593166022818449,0.1348559887063579,0.005455470722243213,0.00014000511098813588,0.0,0.0,0.0,0.0,0.0789880598200529,0.10833570686907122,0.05084909084794044,0.015345872508898122,0.0031238661894059344
0.00509706532586553,0.0075625754629016695,0.06327129364371371,0.03816463936328157,0.2649136382515098,0.2624103548981224,0.12437541691690397,0.004573441279556387,0.00010627469879339087,0.0,0.0,0.0,0.0,0.07595024168731539,0.09694358373834852,0.04247958261579738,0.011922282530743906,0.0022296095871463524
0.004154709170603608,0.006174219884092944,0.05245021868773809,0.03148140014274435,0.2362058956575448,0.26309822331482835,0.14729560340148015,0.006520759874790073,0.00018558700901825684,0.0,0.0,0.0,0.0,0.07303470786034481,0.10521070518024343,0.05284192723440417,0.017385744145493515,0.003960298436673425
0.004925436225169318,0.007317882114926816,0.06147708964454335,0.036385727241194495,0.25644171635963764,0.2583773431506136,0.12446094850114044,0.004638295922371816,0.00010914193380546452,0.0,0.0,0.0,0.0,0.08057389674609035,0.10405287097057131,0.04587108421675949,0.012937271538025338,0.0024312954351504105
0.004738282839771132,0.007037875618453142,0.059231042208042255,0.03582934865989653,0.25580783930627926,0.264359447199809,0.13292247914252706,0.005210989986842497,0.00012986215102323557,0.0,0.0,0.0,0.0,0.07384530457432334,0.09889394463438278,0.04566033296806311,0.01360060355331406,0.0027326471572726896
0.004112282783500993,0.00611603347653927,0.051996980853967575,0.030837113841115354,0.23131071128687156,0.2589524132430441,0.14609140246634428,0.006510658870572198,0.00018652981758100924,0.0,0.0,0.0,0.0,0.07585760941022564,0.10987193486200987,0.05548695162385934,0.018420081395831907,0.004249296068537089
0.005144995943988212,0.007628736621092436,0.063519582734381,0.03756714058369188,0.25508322884441764,0.25173232570784765,0.12035290550516878,0.004451495016293958,0.00010320775051712688,0.0,0.0,0.0,0.0,0.08281210126674725,0.107952519549054,0.04767805802936075,0.013457030217119961,0.0025166722303193324
0.004718451379611472,0.007011498751918059,0.05905534349332757,0.034743752053973224,0.24809718414288925,0.25623162075646544,0.12789819608837819,0.004957693907015763,0.00012160419797799742,0.0,0.0,0.0,0.0,0.08167608220197209,0.1087492573173295,0.049458987018604024,0.01444860321067633,0.002831725479861088
0.004833806480551835,0.007170429322231603,0.06010243754994809,0.03635953030262396,0.25525783107888966,0.2619990109232804,0.13078802958593044,0.005029179156734761,0.00012106302244399201,0.0,0.0,0.0,0.0,0.07499451327189594,0.10120583949785428,0.046127485397190734,0.013418248452866847,0.002592595957557455
0.004485782951388608,0.0066694731798888586,0.05637920473371761,0.03440778230306821,0.25094093287504815,0.26817180101792404,0.14184442441264972,0.0058415946376718835,0.00015291070030932962,0.0,0.0,0.0,0.0,0.0698778609062873,0.09729673920662955,0.046529741287714824,0.014387218657075096,0.0030145331306268286
0.005193343557188807,0.007699337817395121,0.06413803578296597,0.03824308478923642,0.2601818673408716,0.2554518574524391,0.119323182950041,0.004240580554429418,9.351814840501155e-05,0.0,0.0,0.0,0.0,0.08132136114633645,0.10471403887375622,0.04501063456166275,0.012219815411560787,0.002169341613711394
0.004741356273922128,0.007052584434010866,0.05938777740077022,0.035445503926364225,0.25193300433788535,0.26012622726696616,0.13030488632121734,0.005013045517125272,0.00012115850357685533,0.0,0.0,0.0,0.0,0.07758688977741256,0.1043889527886947,0.047437614643332765,0.013791223330011372,0.0026697754787101077
0.004035103394541882,0.005995790967920606,0.050893956240492956,0.031066396717109715,0.23308241041020242,0.26472173179401387,0.15541231235984101,0.007281351414289214,0.00021990469255707241,0.0,0.0,0.0,0.0,0.06781327709656863,0.10236335747586629,0.05388837285391263,0.018696354615020415,0.0045296799676632195
0.004441883146763814,0.006606092247353775,0.0559422200847251,0.034269992501271024,0.2517969146489591,0.2714488574054882,0.14395724406065216,0.005912771557957202,0.0001539342139538903,0.0,0.0,0.0,0.0,0.06825173267316015,0.09496212230109408,0.04533247922110924,0.013994995666157025,0.002928760271355092
