C4_sat_frac,C6_sat_frac,C8_sat_frac,C10_sat_frac,C12_sat_frac,C14_sat_frac,C16_sat_frac,C18_sat_frac,C4_unsat_frac,C6_unsat_frac,C8_unsat_frac,C10_unsat_frac,C12_unsat_frac,C14_unsat_frac,C16_unsat_frac,C18_unsat_frac
0.0005139263259738612,0.0008020903273889947,0.0070873527139040824,0.005653254102861871,0.0656117785728083,0.2383320439369633,0.3729177400577456,0.30908181396235385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00046741216507306796,0.0007262064089051357,0.006426143547722007,0.005147220044565958,0.06043538046336229,0.22501607837087043,0.3974595130762873,0.3043220459232137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004218159119734136,0.000653937945564273,0.005790079542766986,0.004646825110604384,0.05506392972190628,0.2090806526850451,0.42602575825201255,0.29831700083012685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004783428242624041,0.0007471341017636557,0.006618900554356346,0.005292183676369191,0.06180480240192859,0.22430609211535338,0.39881245281920646,0.3019400915067599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004237443660050077,0.0006558962304147046,0.005800798559629049,0.004649988911945326,0.055044177392413365,0.20844940383640043,0.3889502827578412,0.3360257079453509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0003836442670499677,0.0005946808631505336,0.005275773460832208,0.004242430337670477,0.05058298881367584,0.19612458943817582,0.3849839732983386,0.35781191952110647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0003490052314008121,0.0005428138876212882,0.004831396204783078,0.0038944731930946296,0.04660846552046981,0.1843302671479039,0.4082620788892555,0.35118149992547104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005344011428565007,0.0008293277534169848,0.007310231018038713,0.005834765849746894,0.06788994651464504,0.24749416588169718,0.37294925552907116,0.2971579063105276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000407695562510793,0.000630152362520744,0.005573145764199792,0.004475133099240903,0.05321466932796405,0.20729228496037896,0.3859302246363088,0.3424766942868759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004156956204840495,0.0006467339006350428,0.005731897454587524,0.004601377389219653,0.05439970794522313,0.20735582159624544,0.40437101429254124,0.3224777518010639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
